ISO3,country,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
CZE,czechoslovakiaCzechoslovakiaCzechoslovakiaCzechoslovakiaCzechoslovakiaCzechoslovakiaCzechoslovakiaCzechoslovakiaCzechoslovakia(d)Czechoslovakia(d)CzechoslovakiaCzechoslovakia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,43395.04302,81657.39539,55794.67551,98238.48223,111866.2268,102640.1787,99637.54421,87964.71078,86584.5267,108293.06032,113651.23695,169765.78793,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169901.0796,161510.9028,159413.3586,103828.4375,85999.31187,88096.85606,87048.08397,82852.99558,93340.71654,82852.99558,89145.62816,85999.31187,86000.0,48000.0,,1000.0,973.0,999.0,1100.0,910.0,910.0,910.0,900.0,900.0,900.0,900.0,900.0,950.0,900.0,900.0,900.0,900.0,900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEU,germanyGermany..GermanyGermanyGermanyGermany,784.4815278,0.0,0.0,984.7969981,627.1657134,1066.601222,570.5320202,0.0,0,0,10571.62273,3667.55602,148.9256376,26.2193024,31.46316288,217.0958239,489.7765688,2424.761086,0.0,243.31512625,830.6275,717.3601136999999,0,0,0,167.8035354,398.5333965,127.9501957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DZA,algeriaAlgeria(exports),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,681.7018624,419.5088384,418.4600663,595.7025505,3940.236765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ECU,ecuador,0.0,0.0,0.0,0.0,0.0,112.2186143,20.97544192,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EGY,egyptEgyptEgyptEgyptEgyptEgypt(b)Egypt(b)Egypt(b)EgyptEgyptEgyptEgyptEgyptegyptEgypt(c),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,136608.8581,154987.5403,83161.33458,125792.8715,157767.8352,141930.3278,197644.2478,125115.3647,0.0,90452.3981949,139511.85926569998,193310.7214586,0,0,0,158043.6622,123743.5708,67002.9029,2245.421058,8432.127652,7306.795193,31.46316288,48.24351642,27.2680745,30.41439078,61849.23682,143031.5385,157070.4017,160367.7412,197159.7151,293233.5317,183248.802,222675.2914,206608.1029,0.0,115209.7123,131161.5359,284896.8423,287414.9441,191662.0518,0.0,338576.1445,188011.2761,192282.9249,77586.06212,4083.918542,4195.088384,4387.0,4278.0,2409.0,2636.0,4947.0,3581.0,4256.0,3509.0,154.0,,,,,,,,,,,,,,,,,,,,,,,,,,,22971.0,16500.0,13000.0,7320.0,7000.0,37194.0,62388.0,40000.0,31325.0,30000.0,,10000.0,500.0,20000.0,30000
ESP,spainSpainSpainSpainSpainSpainSpainSpainSpainSpainSpain,22283.26072,13575.30601,14785.58901,14630.37074,59308.06203,80194.35832,68814.13231,0.0,0,0,29549.1538,21505.07183,38377.71731,46394.53121,38057.84182,0.0,18447.90117,17360.32451,9384.412715,3974.8462440000003,2925.025376,2307.298611,0,0,0,1361.306181,4863.156209,6053.512538,10289.50303,21952.89751,26992.24743,31406.52919,25689.67249,30545.4873,23150.59525,19136.94444,19251.26059,17723.19965,23945.5645,29410.71589,33751.58359,36997.53323,46480.53052,33804.0222,37964.5011,37706.50317,42066.24877,23022.64505,16005.31096,13204.04069,15573.21685,16632.47667,18023.14847,19544.91678,8738.369104,13315.21053,23637.2255,10478.0,18079.0,13171.0,6792.0,7000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EST,U.S.S.R.(Russia)U.S.S.R.(Russia)U.S.S.R.(Russia)U.S.S.R.(Russia)U.S.S.R.(Russia)U.S.S.R.(Russia)U.S.S.R.(Russia)U.S.S.R. (Russia) (d)U.S.S.R.(Russia)U.S.S.R.(Russia)U.S.S.R.(Russia)U.S.S.R.(Russia),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3314014.946,4129015.742,1879399.596,0,0,0,2346103.179,0.0,2936561.869,2936561.869,0.0,0.0,0.0,2097544.192,2621930.24,2621930.24,2936561.869,3146316.288,3146316.288,3146316.288,4544329.492,4790790.935,4737303.558,4895668.144,5097032.387,5314128.21,5538565.439,5693783.709,6067146.575,6164682.38,6608312.977,6877847.406,7324624.318,7819644.748,7953887.576,7406428.542,6775067.74,7210308.16,6841000.0,7319000.0,7819000.0,8245000.0,8155000.0,8459000.0,8636000.0,8595000.0,9057000.0,9525000.0,9750000.0,9150000.0,9821000.0,9876000.0,10089000.0,9900000.0,9300000.0,9400000.0,9100000.0,9100000.0,8500000.0,7240000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,        
ETH,Ethiopia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1363.403725,9553.265022,7224.990969,6192.999227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FJI,Fiji(exports)FijiFijiFijiFiji,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.24386048,73.41404672,104.8772096,251.705303,661.7751926,2108.031913,2292.615802,10088.13879,18543.33943,23472.56828,36386.0991,19187.2855,13639.28111,12241.2679,3623.507592,1125.332459,2202.421402,940.7485701,5654.979142,5497.663327,6130.072901,9129.561096,0.0,23171.0,7657.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRA,franceFranceFranceFranceFranceFranceFrance,7979.058106,6596.776484,10653.42695,11151.5937,11959.14821,10185.6746,4969.082191,5878.367598,0,0,6184.60905,3797.60376,3286.851749,4740.449874,2797.07518,3208.193842,2684.856566,1448.354265,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2058.739624,1821.717131,913.4804956,702.6773043,488.7277967,0.0,0.0,0.0,0.0,1048.772096,1342.428283,1289.989678,0.0,2237.030881,1943.374694,1120.088599,935.5047096,1405.354609,1347.672143,1318.306525,1445.207948,1875.204508,2378.615114,2685.905338,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAB,GabonGabonGabonGabonGabonGabonGabonGabonGabonGabongabonGabon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209790.0775,657090.3276,990482.3917,1321635.327,1314538.287,1183943.088,1293976.061,1437761.666,1453359.0,1866479.0,1936660.0,1978359.0,2137932.0,2245000.0,2217000.0,1918000.0,1718000.0,2000000.0,2146752.0,1487783.0,1511000.0,1856586.0,2102868.0,2349000.0,2440000.0,2403000.0,2254000.0,2600000.0,2422968.0,1620388.0,1556000.0,1290000.0,1440000.0,1930000.0,1983000.0,1904000.0,2092000.0,2092000.0,1743000.0,1791000.0,1856000.0,2000000.0,2459766.0,2752987.0,2978972.0,3333800.0,3250000.0,2000000.0,3200570.0,3831215.0,3363170.0,4091399.0,4000000.0,4184000.0,3423247.0,5079000.0,6542000.0,7186000
GBR,unitedkingdomUnitedKingdomGreatBritainGreatBritain(b),5656.027914,3604.629694,4866.302525,5390.688573,10426.89218,18307.36571,12667.06938,13502.94074,0,0,2119.568406,2576.83304,869.4320676,134.2428283,1582.597093,246.4614426,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,905.0903188,1243.843706,10940.79051,21324.68303,18465.73029,11850.07591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEO,russiaandgeorgiaTchiaturiU.S.S.R.(Russia)U.S.S.R.(Russia)U.S.S.R.(Russia)U.S.S.R.(Russia)U.S.S.R.(Russia)U.S.S.R.(Russia)U.S.S.R.(Russia)U.S.S.R. (Russia) (d)U.S.S.R.(Russia)U.S.S.R.(Russia)U.S.S.R.(Russia)GeorgiaU.S.S.R.(Russia)Georgia(f)Georgia(b)Georgia(a)georgiaGeorgia(a),1295128.661,934875.4464,554695.5616,259046.7077,211201.7247,157315.8144,0.0,0.0,0,0,248573.6696,516283.2348,532521.3731,0.0,0.0,0.0,665052.6054,1618635.0,0.0,3314014.946,4129015.742,1879399.596,0,0,0,2346103.179,0.0,2936561.869,2936561.869,0.0,0.0,0.0,2097544.192,2621930.24,2621930.24,2936561.869,3146316.288,3146316.288,3146316.288,4544329.492,4790790.935,4737303.558,4895668.144,5097032.387,5314128.21,5538565.439,5693783.709,6067146.575,6164682.38,6608312.977,6877847.406,7324624.318,7819644.748,7953887.576,7406428.542,6775067.74,7210308.16,6841000.0,7319000.0,7819000.0,8245000.0,8155000.0,8459000.0,8636000.0,8595000.0,9057000.0,9525000.0,9750000.0,9150000.0,9821000.0,9876000.0,10089000.0,9900000.0,9300000.0,9400000.0,9100000.0,9100000.0,8500000.0,7240000.0,1200000.0,1000000.0,800000.0,41900.0,101900.0,14200.0,16000.0,47900.0,63100.0,98300.0,103400.0,173500.0,218700.0,251800.0,328643.0,368394.0,370000.0,370000.0,370000.0,370000.0,370000.0,370000.0,370000.0,370000.0,370000.0,370000.0,349354.0,        350000
GHA,goldcoastGoldCoastGoldCoast(exports)GoldCoastGoldCoast(ship-ments)GoldCoast(exports)GoldCoast(exports)Ghana(c)GhanaGhanaGhanaGhanaGhanaGhanaGhanaGhanaGhanaGhanaghanaGhana,0.0,0.0,0.0,4465.671585,32654.56798,31769.40433,36905.24129,0.0,0,0,146444.2429,244785.5048,355174.0117,417989.1676,422851.2751,395295.837,439670.4332,437851.8624,259247.0232,504824.35087,709141.9354999999,935729.1469,0,0,0,340019.2549,352714.6411,500601.9944,449646.3534,507157.8688,444042.764,529061.474,735975.8184,802625.2851,617641.814,660698.1036,777212.4884,746060.8108,845394.2111,832926.4085,782373.4959,482692.1133,565896.4476,666862.786,672622.6424,561197.9486,547668.7885,571580.7923,452650.0366,391611.5006,420557.6105,476981.5493,621397.4669,595807.4277,514422.7131,426850.2431,343472.8614,398600.0,466570.0,508838.0,290130.0,252130.0,408742.0,312000.0,305967.0,321000.0,340000.0,249900.0,223100.0,159900.0,173100.0,267996.0,315600.0,259300.0,253600.0,230900.0,333743.0,382100.0,485100.0,279019.0,309122.0,238430.0,205200.0,447900.0,333400.0,384173.0,611500.0,895669.0,1076666.0,1135828.0,1509432.0,1597085.0,1719589.0,1578128.0,1173486.0,1090122.0,1044664.0,1194074.0,1827692.0,1490634.0,1997911.0,1353486.0,1562769.0,2018254.0,3003580.0,4551754.0,5383014
GRC,greeceGreeceGreeceGreeceGreeceGreeceGreeceGreeceGreeceGreeceGreeceGreeceGreeceGreeceGreeceGreece,0.0,0.0,420.5576105,3714.750764,0.0,5291.055224,0.0,0.0,0,0,0.0,0.0,0.0,6552.728056,8342.982024,1114.844738,1678.035354,676.4580019,0.0,1205.0391383,3388.5826420000003,0.0,0,0,0,7302.600104,11537.54183,0.0,0.0,0.0,0.0,0.0,0.0,15.73158144,0.0,929.2120771,155.2182702,330.3632102,16706.93949,20279.05725,14586.32231,17508.20137,25421.18683,8141.617781,0.0,20975.44192,36707.02336,32221.42511,29211.44919,12862.14099,15346.68208,19075.06688,17779.83334,14964.92904,7960.180209,7551.159091,6586.288763,6523.0,6127.0,5305.0,6222.0,7920.0,8294.0,6730.0,8860.0,7000.0,5750.0,5555.0,5800.0,5600.0,4636.0,5447.0,5058.0,4560.0,5000.0,10000.0,9000.0,5400.0,5000.0,5000.0,5000.0,5000.0,2130.0,2572.0,2542.0,1898.0,345.0,,,,,,,,,,,,,,,,,,,,
GUY,BritishGuianaGuyana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115937.5601,202452.8679,284325.2615,147324.1626,122581.5314,174299.6297,188778.9773,184294.4278,134971.7249,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HRV,yugoslaviaJugoslaviaJugoslaviaJugoslaviaJugoslaviaJugoslaviaJugoslaviaJugoslaviaJugoslaviaJugoslaviaJugoslaviaJugoslaviaJugoslaviaJugoslaviaJugoslavia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5308.88435,46145.97222,2802.319041,1283.697046,2034.617866,2745.685347,4639.767753,1588.889725,2531.73584,1121.1373706,3373.899833,5721.051783,0,0,0,3879.407983,5837.465486,10981.69262,0.0,0.0,0.0,0.0,0.0,7760.91351,13109.6512,14473.05492,14473.05492,13767.2313,13282.6986,13096.01716,10339.84409,9502.923962,11307.86074,11945.51417,10563.23255,10358.72199,8344.030796,13743.10955,14604.15144,15317.31646,8394.371856,8034.643027,8357.664833,8893.587374,10113.30932,14591.56617,12727.89816,14785.0,16113.0,15340.0,9718.0,13300.0,17000.0,19000.0,24750.0,27000.0,30000.0,30250.0,31149.0,27000.0,32000.0,21000.0,31800.0,41280.0,41297.0,40100.0,38770.0,50863.0,40000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HUN,hungaryHungaryHungaryHungaryHungaryHungaryHungary(d)HungaryHungaryHungaryHungaryHungaryHungaryHungaryHungaryHungaryHungaryhungaryHungary,19617.28206,11777.71064,12082.90332,0.0,93149.84002,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10225.52794,17829.12563,22881.06082,19657.1354,9382.315171,1168.332115,8038.838115,34538.162667,25895.23182,0,0,0,22936.64574,41950.88384,0.0,0.0,0.0,0.0,0.0,6817.018624,15207.19539,34504.60196,41950.88384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187694.5469,159304.2863,127246.4696,128858.4323,133388.079,123755.1073,176709.708,220242.1402,217095.8239,216047.0518,160462.1307,160462.1307,169000.0,167000.0,155000.0,136000.0,114000.0,131000.0,125000.0,119700.0,114000.0,126230.0,82564.0,70833.0,82855.0,58606.0,65928.0,62294.0,62172.0,69964.0,80983.0,84247.0,60000.0,30000.0,18000.0,59000.0,43109.0,56360.0,65016.0,57000.0,34000.0,32000.0,41000.0,43000.0,43000.0,48000.0,49000.0,50000.0,50000.0,51000.0,49579.0,43000.0,55000.0,58000.0,51000.0,35000.0,51000.0,57000.0,19000.0,,,
IDN,dutcheastindiesDutchEastIndiesNetherlandsEastIndiesNetherlandsEastIndiesNetherlandsEastIndiesNetherlandsEastIndiesIndonesiaIndonesiaIndonesiaIndonesiaIndonesiaIndonesiaIndonesiaIndonesiaIndonesiaIndonesia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5410.615243,8753.051913,10347.1855,12338.80371,15445.26666,0.0,21672.87536,18207.73236,0.0,21304.756354999998,19696.988729999997,23449.49529,0,0,0,9998.993163,12462.55882,11941.31909,0.0,0.0,0.0,0.0,7341.404672,0.0,0.0,0.0,0.0,0.0,0.0,10314.67356,34393.43212,20889.44261,36342.05067,84806.858,55488.43406,45798.82866,44172.18314,11262.76354,13728.42674,5112.763968,1573.158144,6992.163564,1243.843706,0.0,11536.49306,11536.49306,11536.49306,10800.0,12000.0,7500.0,16077.0,18228.0,13870.0,9833.0,5981.0,6000.0,5000.0,4299.0,2587.0,17894.0,,700.0,33295.0,7985.0,9360.0,10278.0,9076.0,9472.0,13253.0,13000.0,14000.0,,19000.0,19000.0,20000.0,,,,,,,,,,,,,,,,,,,,,,
IND,britishindiaindiaIndiaPortugueseIndiaIndiaIndiaIndiaPortugueseIndiaIndiaPortugueseIndiaPortugueseIndiaIndiaPortugueseIndiaIndiaIndiaGoaIndiaGoaIndia(f)India(f)India(c)IndiaIndiaIndia(c)(g)India(c)India(b)indiaIndia(d),854798.5505,716204.3668,472383.7324,676671.9514,619628.1884,543214.6534,564234.1438,0.0,0,0,728954.2892,842170.2857,891456.2816,1067616.4331719999,1186925.7955,1026170.009,1042772.071,870424.206,564075.7792,899937.701584,1084774.3445360002,1533213.561621,0,0,0,1025077.187926,894326.7708030001,918032.1665009999,832645.337542,794202.5964,624383.321,389073.4722,220853.5743,265251.2434,473032.9223,558236.2162139999,694065.83664,948690.92115,1434722.32443,1648225.0554,2150669.7422,1592133.5779,1800783.6394,1972026.0986,1921636.7949,1423766.8515,1329237.876,1347804.2891,1372448.3353,1355613.44539,1109746.657,1450444.4671,1700452.857,1723132.55391,1630663.36687,1653913.59506,1503519.6772,1456192.0,1840523.0,1642456.0,1488939.0,1501856.0,1605000.0,1835000.0,1865000.0,1619000.0,1755000.0,1692000.0,1528000.0,1480952.0,1263241.0,1099000.0,1258903.0,1284081.0,1275111.0,1332629.0,1334214.0,1393000.0,1401000.0,1810000.0,1660000.0,1600000.0,1836705.0,1870783.0,1641963.0,1537693.0,1565483.0,1595458.0,1587305.0,1678372.0,1776153.0,2378543.0,1906353.0,2115507.0,2696980.0,2828851.0,2396000.0,3056385.0,2411871.0,2342169.0,2588313.0,2166340.0,2166947.0,2395134.0,2599815.0,2820227.0,2956175
IRN,Iran(f)Iran(e)Iran(b)Iran(b)Iran(b)IranIranIran(d)Iran(a)Iran(c)iranIran(e),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11707.44291,11870.00258,14671.27285,9966.481228,0.0,11981.17242,7436.842933,2726.80745,7970.66793,2167.811922,2065.032257,1048.772096,32511.93498,34609.47917,38804.56755,41950.88384,12585.26515,36497.26894,9100.0,12300.0,9700.0,22000.0,30000.0,36000.0,40000.0,40000.0,30000.0,23000.0,,,,,,55000.0,55000.0,55000.0,74630.0,75000.0,54404.0,49690.0,475.0,75987.0,75000.0,99332.0,82694.0,86523.0,,,110917.0,140418.0,123148.0,115680.0,128924.0,114708.0,70471.0,103441.0,115199.0,115000.0,131561.0,194428.0,172560.0,163367.0,165000.0,86523.0,78955.0,100780.0,128617.0,130000
ITA,italyItalyItalyItalyItalyItalyItalyItalyItalyItalyItalyItalyItalyItalyItalyItalyItalyItaly,1673.840265,1701.10834,12978.55469,18725.82577,25315.26085,32913.61469,31824.98925,30070.39354,0,0,9911.945079,12482.48549,15462.04701,14461.51843,10069.26089,10605.18343,10236.01566,10975.39998,6628.239647,9826.994539199999,29579.568193,41775.738898,0,0,0,49847.08895,46435.43332,52628.43255,61698.21364,0.0,0.0,0.0,3356.070707,8174.129716,27679.19316,25484.11316,24998.53168,16730.01248,28636.72208,42590.63482,41348.88866,51409.75937,58697.67667,42977.63172,48516.19716,45497.83107,53861.78853,51090.93266,50749.03295,45933.07149,46745.86986,49424.4338,49349.97098,45400.29526,48614.78174,52457.4827,54674.58691,50091.0,30604.0,25637.0,25469.0,14008.0,,4461.0,9314.0,9741.0,9782.0,9165.0,8756.0,8727.0,7205.0,9528.0,8621.0,6396.0,3802.0,9701.0,5899.0,6654.0,8350.0,8198.0,8200.0,,6448.0,6523.0,2128.0,974.0,,1038.0,803.0,867.0,763.0,714.0,632.0,,,,,,,,,,,,,,
