ISO3,Country,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
CYP,CyprusCyprusCyprusCyprusb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.385213524,3.909800628,4.135734503,6.211906317,3.241641007,2.023887282,3.155764984,1.199993779,0.537526049,0.151845977,0.0,0.0,0.002705981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.099,0.18,0.097
CZE,CzechoslovakiaCzechoslovakiaCzechoslovakiaCzechoslovakiaCzechoslovakiaCzechoslovakiaCzechoslovakiaCzechoslovakiaCzechoslovakiaCzechoslovakiaCzechoslovakiaCzechoslovakiaCzechoslovakiaCzechoslovakia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2824.511151,2844.015552,2889.029144,23.4716494,32.45699978,34.30695779,40.50492986,45.69077167,38.31227645,32.96846132,30.50343691,29.08152157,31.9941837,31.22335231,32.03632857,31.10323163,25.03810146,27.05981151,25.03810146,23.0163914,23.0163914,20.99468135,9.330969488,18.66193898,43.54452428,49.7651706,0.0,0.0,0.0,50.01399645,50.01399645,50.01399645,50.01399645,50.01399645,50.01399645,0,0,0,0,0,0,74.6477559,74.6477559,74.6477559,74.6477559,74.6477559,74.6477559,35.0,35.0,35.0,35.0,35.0,37.0,37.0,37.0,36.0,35.0,5.0,35.0,33.0,30.0,32.0,32.0,33.0,34.0,25.0,20.0,26.0,28.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CentralAmerica,CentralAmericaCentralAmericaCentralAmerica,0.0,66.42533669,85.6852975,90.83686355,80.94616031,73.69910734,90.19937171,0.0,0.0,0,62.20646325,62.20646325,62.20646325,62.20646325,62.20646325,62.20646325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEU,"GermanDemocraticRepublicGermanDemocraticRepublicGermanDemocraticRepublicGermanDemocraticRepublicGermanDemocraticRepublicGermanyGermanyGermanyGermanyGermanyGermanyGermanyGermanyEastdGermanyEastgGermanyFederalGermanyFederalGermanyFederalGermany,FederalRepublicofGermany,FederalRepublicofGermany,FederalRepublicofGermany,FederalRepublicofGermany,FederalRepublicof",0.0,765.7761811,651.0797487,349.3891325,0.0,0.0,0.0,0.0,0.0,0,62.20646325,62.20646325,62.20646325,166.6809119,164.6428727,162.3849647,171.4616653,170.6146932,105.240739,186.4171876,196.5941961,173.1856241,194.6346925,203.4586794,0.0,217.7226214,199.0606824,195.9503592,177.2884203,174.1780971,0.0,0.0,0.0,0.0,0.0,26.9807782,49.82059656,50.91959815,56.60654412,168.40222702,211.98519489,214.61994959999998,209.20397498,208.31000589,206.3379988,0,0,0,0,0,0,213.44903735000003,211.25936984,210.97944076000002,212.19557712000002,204.32645952000001,201.68710149000003,131.424,133.209,124.628,104.971,98.12,88.6,82.0,83.0,74.9,80.3,84.7,84.3,84.7,79.3,78.1,95.3,87.5,60.9,80.0,68.5,28.0,7.2,1.8,1.8,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DOM,DominicanRepublicDominicanRepublicDominicanRepublicDominicanRepublicDominicanRepublicDominicanRepublicDominicanRepublicDominicanRepublic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.39,28.212,42.216,57.343,70.249,50.48,63.255,68.357,41.342,37.995,49.184,42.185,33.995,44.153,21.786,22.861,21.955,14.878,1.664,9.29,21.066,17.018,12.407,7.409,3.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.973,22.816,18.169,27.296,78.228,127.712,95.705,121.748,151.756,166.499,108.685
DZA,AlgeriaAlgeriaAlgeriaAlgeriaAlgeriaAlgeriaAlgeriaAlgeriaAlgeriaAlgeriaAlgeriaAlgeriaAlgeriaAlgeriaAlgeriaAlgeriaAlgeriaAlgeriaAlgeria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.443874219,0.0,0.0,6.553793039,5.183851202,3.62088271,4.062859631,4.013623215,0.0,1.829958633,0.849118223,1.15081957,1.446953438,2.038661317,2.244937949,3.985972443,3.515971509,1.480980374,1.399645423,0.569189139,0.47998507,1.511990296,0.456004479,1.244004852,1.499984448,0.925010109,0.0,0.0,0.0,0.0,1.499175764,1.800877111,1.900407452,1.866193898,1.866193898,0,0,0,0,0,0,9.019937171,10.57509875,9.330969488,4.97651706,9.019937171,8.086840223,3.0,6.221,6.843,4.883,6.2,0.732,2.5,1.25,3.1,0.1,3.1,3.4,3.4,3.7,3.7,3.7,3.7,0.7,3.0,0.0,2.0,3.5,3.5,3.0,3.0,2.0,1.6,1.5,1.5,1.5,1.5,1.5,1.4,0.5,0.1,0.8,0.5,0.5,0.114,0.2,0.147,0.07,0.042,0.027,0.016,0.02,0.02,0.02,0.1,0.1
ECU,EcuadorEcuadorEcuadorEcuadorEcuadorEcuadorEcuadorEcuadorEcuadorEcuadorEcuadorEcuadorEcuadoraEcuadorbEcuadorestimated,0.70423937,0.520232652,0.766850176,0.933096949,1.399645423,1.244129265,0.0,0.0,0.0,0,2.332742372,2.177226214,2.457466331,2.86149731,2.737084383,0.0,3.001803987,3.300892663,0.0,3.550962645,3.52088582,0.0,2.49653199,2.314391465,0.0,2.549656309,3.250878666,5.358837983,8.532705048,8.147336008,11.25977419,11.71238842,7.961338683,7.908649809,4.170943361,6.401045069,8.612484837,8.49740288,0.0,2.55668564,2.693539859,1.09172343,1.477403502,9.144350098,1.082392461,0,0,0,0,0,0,3.642997107,2.176168704,2.385928898,2.477590122,4.23638456,1.104164723,2.17,2.253,2.146,2.364,1.098,1.152,1.471,1.776,1.991,2.2,0.9,1.0,0.313,0.098,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.169,1.589,2.934,1.198,0.577,2.521,0.934,0.068,0.192,0.2
EGY,Egypt,0.0,0.038039252,0.051538055,0.037323878,0.027992908,0.024882585,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERI,EritreaEritrea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.417,29.922,15.799,47.398,38.91,13.219,1.192,31.0,44.836
ESP,SpainSpainSpainSpainSpainSpainSpainSpainSpainSpainSpainSpainSpainSpainSpainSpainSpainSpainSpainSpaina,0.0,125.3897857,134.5108084,141.9985693,140.5166247,114.3384343,98.98491493,82.92868029,0.0,0,88.3975304,89.57621847,0.0,93.3300986,95.06904917,0.0,82.71042891,87.6852664,34.64993313,104.9527231,91.11716587,0.0,45.09968586,0.0,0.0,7.391931822,9.532922771,32.66974589,14.16189232,4.46996983,20.41637896,24.1983142,0.0,20.80784424,19.8498336,11.5563124,15.99586327,18.22456533,18.95182109,25.75580853,37.60769494,40.82367578,45.83462412,43.63164443,41.85667631,0,0,0,0,0,0,71.53743274,62.20646325,62.98404404,68.98696775,74.6477559,74.6477559,51.0,113.85,72.6,72.7,90.0,107.218,115.152,92.256,90.991,97.3,184.643,218.089,116.176,214.94,289.624,366.939,342.389,522.208,530.0,530.0,270.0,180.0,160.0,180.0,132.0,175.73,204.015,142.52,99.91,0.0,114.537,55.0,12.792,2.173,3.581,5.227,2.369,0.0,0.0,0.0,20.8,29.9,32.943,31.0,31.0,27.3,17.6,98.6,87.78,77.501
EST,SovietUnionSovietUnionSovietUnionSovietUnionSovietUnionSovietUnionSovietUnion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.3026033,155.5161581,155.5161581,217.7226214,217.7226214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1182.0,1213.0,1244.0,1275.0,1300.0,1340.0,1370.0,1400.0,1430.0,1430.0,1550.0,1580.0,1595.0,1600.0,1600.0,1620.0,1600.0,1550.0,1580.0,1500.0,1380.0,1270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ETH,EthiopiabEthiopiabEthiopiabEthiopiac,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.018,3.545,0.9,0.999,1.133,0.883,0.902,0.9,2.714,0.771,0.771,0.715,2.4,1.4,1.0,1.0,0.745,1.0,1.0,1.0
FIN,FinlandFinlandFinlandFinlandFinlandFinlandFinlandFinlandFinlandFinlandFinlandFinlandFinlandFinlanda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.867935679,1.825946316,1.714938882,1.803987434,1.866193898,0.0,0.0,0.0,0.0,0.0,1.029983515,4.360953003,5.872943299,5.212963827,5.226151597,3.605984262,4.891947373,4.667973002,7.333955398,7.447948742,6.984946036,9.904917421,11.61991851,0,0,0,0,0,0,18.90784112,18.10786601,16.17688408,19.3773133,21.05688781,19.43784019,23.009,19.367,19.444,24.676,25.215,23.16,24.07,25.824,35.245,31.966,48.024,61.702,42.402,45.008,34.942,48.704,28.966,0.216,28.428,31.22,28.989,26.643,6.277,0.507,26.1,0.0,0.0,0.0,0.0,0.0,10.0,11.0,15.0,20.0,20.0,47.462,50.843,44.895,69.906,69.6,11.02,11.16,10.479,14.226,12.83,13.051,16.348,13.654,12.849,40.461
FJI,FijiFijiFijiFijiFijiFijiFijiFijiFijiFijiFijiFijiFiji,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019719449,0.036857329,0.107710491,0.385058008,0.501228578,0.716276321,0.945009486,0.89922553,0.592454356,0.290970732,0.914372803,0.819601257,1.033809213,0.907810021,0.925476657,1.173835962,0.773506267,0.803645299,0.601163261,0.764361917,0.612951386,0.755870735,0.759696432,0,0,0,0,0,0,1.88373612,1.880812416,2.099437032,1.922801779,1.699916021,1.191067152,0.828,0.619,0.59,0.881,0.947,0.871,0.615,0.457,0.323,0.324,0.214,0.26,0.576,0.412,0.52,0.442,0.785,0.815,0.988,1.055,0.0,0.0,0.0,0.0,0.0,2.078,1.984,2.654,1.787,2.159,1.475,2.109,1.901,1.247,1.2,1.418,0.494,0.0,0.265,0.313,0.328,0.418,0.342,0.462,0.361,0.0,0.0,0.0,0.0,0.0
FRA,FranceFranceFranceFranceFranceFranceFranceFranceFranceFranceFranceFranceFranceFranceFranceFranceFrance,0.0,31.26702124,26.40216478,12.80059718,14.99253522,11.96964325,8.468725701,0.0,0.0,0,2188.294548,1992.807533,2056.138907,9.457715157,9.642001804,0.0,16.84846506,20.27930702,0.0,12.7796025,9.349693633,0.0,17.71646294,14.8315449,17.53746384,17.17747504,18.53286056,12.25090977,10.48592579,11.3349196,9.664924886,7.468943423,10.88690865,16.64688501,14.75288482,15.37787316,17.75686604,22.3898168,0.0,22.15081957,21.01082392,17.29187273,19.53485117,16.85387702,18.69304221,0,0,0,0,0,0,30.15271687,43.58184815,62.46462007,67.26117384,67.38048583,74.53541103,71.012,70.998,64.805,56.68,52.557,48.79,84.632,93.449,85.667,74.9,73.772,53.059,30.768,22.803,24.56,0.413,25.884,20.724,22.2,21.95,22.19,28.45,14.5,10.1,0.858,3.507,2.718,2.402,1.027,1.14,0.723,0.929,0.709,0.495,0.682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GBR,GoldCoastestimatedGreatBritainGreatBritainUnitedKingdomUnitedKingdomUnitedKingdomUnitedKingdomUnitedKingdomUnitedKingdomUnitedKingdomUnitedKingdomUnitedKingdomUnitedKingdomUnitedKingdomUnitedKingdomUnitedKingdomUnitedKingdomUnitedKingdom,14.545208546,14.364094429,12.413921806000001,2.488227427,2.171378806,2.29143728,1.968305807,0.0,0.0,0,0.372585612,1.265963734,1.326117384,1.286118628,1.452676433,1.019408417,1.119374203,1.273832851,1.05716774,0.498989145,1.168019657,4.322540512,3.26111163,2.8268172070000004,2.813225094,3.358682467,2.202668657,2.534788965,1.855898728,1.464402351,1.053933004,1.078038008,0.855867625,0.724238748,0.731610214,0.495847719,0.43532083,0.564616964,0.832851233,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.354,3.345,4.166,1.272,0.0,1.373,3.278,3.28,2.635,2.558,1.72,1.773,2.031,2.113,1.689,2.695,0.565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.212,0.398,0.505,0.506,0.531,0.23,0.082,0.0,0.0,0.0,0.0,0.0,0.13
GEO,GeorgiaSovietUnionSovietUnionSovietUnionSovietUnionSovietUnionSovietUnionSovietUnion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.3026033,155.5161581,155.5161581,217.7226214,217.7226214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1182.0,1213.0,1244.0,1275.0,1300.0,1340.0,1370.0,1400.0,1430.0,1430.0,1550.0,1580.0,1595.0,1600.0,1600.0,1620.0,1600.0,1550.0,1580.0,1500.0,1380.0,1270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,20.0,21.0,20.042,1.0
GHA,GhanaGhanaGhanaGhanaGhanaGhanaGhanaGhanabGoldCoastbGoldCoastbGoldCoastcGoldCoastestimatedGoldCoastestimatedGoldCoastestimated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5.233834095,0.0,0.0,0.202171006,0.171067774,0.171067774,0.233274237,0.255046499,0.276818761,0.279929085,0.311032316,0.342135548,0.0,0.0,0.0,1.312742994,1.443283257,1.431401823,1.130789089,2.070853162,1.564119312,1.767254518,1.140431091,1.695934808,1.283008305,1.41684551,1.24571553,1.347298684,1.634225996,1.372150166,1.398059158,1.49961121,1.221859351,1.025349134,0.789711051,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.435,0.435,0.435,0.1,1.1,1.1,1.2,1.2,1.2,1.2,1.2,1.2,1.3,1.4,1.4,2.1,1.9,2.129,3.08,3.035,3.571,3.142,3.3,3.2,2.58,3.9,3.9,3.9,0.9,3.9,4.0,4.0,2.8,10.2,10.0
GRC,GreatBritainGreeceGreeceGreeceGreeceGreeceGreeceGreeceGreeceGreeceGreeceGreeceGreeceGreeceGreeceGreeceGreeceGreeceGreeceGreeceGreece,0.0,24.99922242,18.39644179,18.35090666,10.88613107,10.88613107,10.88613107,0.0,0.0,0,0.889956767,0.0,0.0,8.404901869,9.540480856,8.165531399,5.322696028,8.230132811,0.0,4.285496563,18.46692171,0.0,6.777580791,16.37967715,0.0,4.178314827,4.665484744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.319990047,3.187894622,3.1783148270000003,3.47911418,3.3459301420000003,3.327081584,3.338527573,0,0,0,0,0,0,4.78989767,4.323349196,6.904917421,7.433672359,8.366769307,8.021927778,13.061,14.194,11.534,18.27,17.89,0.8,57.4,33.3,42.3,54.5,52.0,60.5,49.2,55.9,57.0,50.7,53.7,51.9,61.3,61.2,62.6,70.2,61.9,53.5,44.9,33.0,16.7,37.3,44.0,39.0,30.644,62.4,74.8,7.0,0.0,2.3,25.5,38.3,35.5,30.177,29.0,33.3,39.8,39.759,35.785,28.1,29.3,34.2,34.9,43.8
GRL,GreenlandGreenlandGreenlandGreenlandGreenland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4,14.9,16.2,17.4,0.9,16.8,15.2,15.0,12.3,10.3,10.4,11.1,13.2,14.3,14.7,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.027,0.003,0.0,0.0,0.0,0.0,0.0,0.0
GTM,GuatemalaGuatemalaGuatemalaGuatemalaGuatemalaGuatemalacGuatemalac,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.463313738,0.000808684,0.0,0.10404031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.56041803,14.26024074,8.833317782,10.67186091,16.58358993,16.43606731,0,0,0,0,0,0,0.293770023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.074,49.78,88.247,99.131,127.836,194.681,273.058,204.681,281.331,858.349,862.814,837.815,336.944,0.0,0.0
GUF,GuianaDutchandFrenchandUruguayGuianaFrenchandGuianaFrenchandDutchGuianaFrenchandDutchGuianaFrenchandDutch,1.589717272,0.0,0.0,0.264377469,0.248825853,0.248825853,0.0,0.0,0.0,0,42.73366303,43.53292277,36.08189481,0.0,0.0,0.0,0.0,0.0,0.0,0.130633573,0.18661939,0.0,0.18661939,0.18661939,0.18661939,0.18661939,0.18661939,0.18661939,0.18661939,0.18661939,0.18661939,0.18661939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GUY,BritishGuianaBritishGuianaBritishGuianaBritishGuianaBritishGuianaBritishGuianaGuianaandUruguayaGuianaDutchandFrenchandUruguayGuianaestimated,1.589717272,0.0,0.0,0.264377469,0.248825853,0.248825853,0.0,0.0,0.0,0,45.338963021000005,46.049454137,36.08189481,0.274641535,0.272153277,0.017728842,0.02550465,0.024260521,0.04167833,0.056918914,0.095486921,0.103884794,0.124723959,0.131877702,0.147429318,0.157382352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HND,HondurasHondurasHondurasHondurasHondurasHondurasHondurasHondurasHondurasHondurasHondurasHondurasHondurasHondurasHondurasHondurasHondurasdHungaryHungary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,76.703524,91.97598831,0.0,115.38773291,122.26282230199999,96.15632484,82.566918601,96.81832601900001,99.88168331,104.0790644,128.109981,121.3648098,109.7322012,108.363659,98.41062486,96.88656651,93.41840067,83.44717116,74.75661721,9.860564213,105.0667164,109.3271127,98.98609686,115.2055924,175.4300333,106.7470063,55.9047619,63.13980903,1934.217629,0,0,0,0,0,0,100.1639451,114.1693571,116.1484868,124.7058567,136.7609095,121.4581195,118.682,113.268,111.82,98.03,98.694,118.258,99.036,87.683,86.719,68.0,54.935,56.697,52.221,77.6,80.7,85.936,41.061,23.388,49.483,37.176,30.866,42.033,35.353,24.171,27.634,30.202,36.378,42.809,42.898,46.473,52.485,46.76,52.796,50.884,48.217,53.617,55.036,53.894,58.936,57.698,59.787,50.634,51.896,50.916,58.826,34.369,17.6,21.784,31.181,43.582
